,Id,Username,Text,Date,Hashtags,Location
1491,1185248910530568197,TaylorRamano,@City_Ekurhuleni Power outage in Villa Liza... Duck street... Please assist,2019-10-18 17:38:55+00:00,,
1492,1185248251919732736,hyrumcity,Power Outage update- Rocky Mountain Power has an issue that has caused a power outage to several cities in Cache County. They are researching the issue and will give us information when it is available.,2019-10-18 17:36:18+00:00,,
1493,1185248138895994880,Mage_Bit,@netacaremass did the power outage effect your building? A bunch of towns are out.,2019-10-18 17:35:51+00:00,,
1494,1185247929436688387,AnschutzPR,"No matter the natural disaster, @GoSunStove and their wide range of products are the perfect solution to power outages. Keeping perishables cold with the ice-less Chill solar cooler, to creating hot meals with the Sport solar oven, GoSun is your Go-To for emergency preparedness. ",2019-10-18 17:35:01+00:00,,
1495,1185247815473217536,PetrelliJr,Serious question: when there’s mass power outages around and thousands have no power - do you want them spending time fixing someone’s landscaping or the power outage?,2019-10-18 17:34:34+00:00,,
1496,1185247509846908928,Larmberte,I like the promptness with which @UmemeLtd just responded to a concerned customer over a power outage! This is what we need. ,2019-10-18 17:33:21+00:00,,
1497,1185247436106649600,EarthAccounting,"From Apple to wineries, businesses turn to #solar in midst of power outages - The Washington Post https://www.washingtonpost.com/technology/2019/10/18/apple-grapes-businesses-turn-solar-midst-power-outages/ #renewables",2019-10-18 17:33:04+00:00,#solar #renewables,
1498,1185247426501890049,CHHSAgency,CalFresh Benefits Replacement Available for Families Impacted by Power Outages. Deadline to Request Replacement Benefits Extended to November 8th. Learn more: https://bit.ly/2pujseG #PSPS #CalFresh #ChooseCalFresh,2019-10-18 17:33:01+00:00,#PSPS #CalFresh #ChooseCalFresh,
1499,1185247328111869952,The_Brickyard,Quiz-goers! We are currently experiencing a power outage on Fisher Street so may have to delay opening - more updates as we get them! ,2019-10-18 17:32:38+00:00,,
1500,1185247296608276480,TheHansIndiaWeb,Jangaon: Protest against power outage #Jangaon #Sub-station #Powersupply,2019-10-18 17:32:30+00:00,#Jangaon #Sub #Powersupply,
1501,1185247255261003777,uGyn_M,"Anyone else losing money due to these prolonged unscheduled power outages inbox me, we need to file a class action lawsuit against these people.",2019-10-18 17:32:21+00:00,,
1502,1185247086821945346,SarahhhJoyy43,"@cmpco so uh, due to the power outage. @USouthernMaine is telling students to leave the residential campus. Why weren't college campuses treated as high priority? Hundreds of students are living on campuses.",2019-10-18 17:31:40+00:00,,
1503,1185246962561572869,JKF1897,@LowellSunNews massive power outage his hit Lowell-downtown and other areas. @Robert_Mills,2019-10-18 17:31:11+00:00,,
1504,1185246920211681280,MovementumRE,Preparation for a Power Outage - EP37 - Homeownership ,2019-10-18 17:31:01+00:00,,
1505,1185246845779488768,MarissaWGME,A good stretch of Centre St in Bath is dark today due to the power outage. Small businesses tell CBS 13 they’re taking a hit. ,2019-10-18 17:30:43+00:00,,
1506,1185246664082083840,CalMatters, Planned power outages to prevent wildfires also come with a price tag: The PG&amp;E blackout could cost the U.S. economy as much as $2.5 billion. http://bit.ly/31trJwS via @CityLab,2019-10-18 17:30:00+00:00,,
1507,1185246569152557059,curtleng,Hamden Power Outage Update: United Illuminating (UI) is assessing the cause of the power outage that currently has affected a large section of Town leaving residents and businesses without power. Hamden’s... https://www.facebook.com/1447296700/posts/10220950165811021/,2019-10-18 17:29:37+00:00,,
1508,1185246550793961472,lacydenizhnn,POWER OUTAGE UPDATE: @HwnElectric #HITraffic,2019-10-18 17:29:33+00:00,#HITraffic,
1509,1185246364902412288,Ms_AnneThrope,"Power outage at work today. We’ve been sitting in the dark for hours. Me: “Drew, did you find your butthole yet?” Drew: “I’m sitting on it so it can’t escape again.”",2019-10-18 17:28:48+00:00,,
1510,1185246292689244160,atriushealth,"Due to the continued power outage in #Beverly, the Harvard Vanguard Beverly Health Fair will be be canceled. Adults in need of a flu vaccination may attend the adult flu clinic at our Harvard Vanguard #Peabody office, located at 2 Essex Center Drive, Saturday, 10/19, 9am - 12pm.",2019-10-18 17:28:31+00:00,#Beverly #Peabody,
1511,1185245578017628160,CityTshwane,The City is aware of power outage in the following areas; Queenswood Wonderpark and Jan Niemand Park. Our technicians are trying by all means to establish the cause of the outage.,2019-10-18 17:25:41+00:00,,
1512,1185244994577338368,Stephan88387839,"When power returns after an outage, don't plug your appliances back in right away. #hometips #lifelessons http://cpix.me/a/83739704",2019-10-18 17:23:22+00:00,#hometips #lifelessons,
1513,1185244622878117889,nads_geldenhuys,"@CityTshwane could you kindly specify the reason for the outage in Kilner Park. Loadshedding was scheduled to be from 15:00-17:30, however we are still without power.",2019-10-18 17:21:53+00:00,,
1514,1185244359693762560,Simpliphipower,"@DirectRelief is delivering our long-lasting, plug &amp; play ExprESS generators to medical clinics impacted by the #SaddleRidgeFire. The ExprESS will be used by @FreeClinicSimi to keep vaccines &amp; chronic disease medications refrigerated during a #poweroutage. http://bit.ly/2LBqKXd",2019-10-18 17:20:50+00:00,#SaddleRidgeFire #poweroutage,
1515,1185244081212932097,WINYRadio,"FROM THE NEWSROOM: (NORTHEAST CT) Heading into this afternoon, hundreds of customers are still without power in Northeast Connecticut following the which began Wednesday night, although Eversource Energy Outage maps... https://www.facebook.com/winyradio/posts/2833191396693078",2019-10-18 17:19:44+00:00,,
1516,1185244010404814850,madame_ero,@aedcelectricity Good evening AEDC. Pls be informed that there's been power outage for over 24 HOURS now at Gwarinpa after-Charly-Boy!! Power went out when the rain started last night around 5-6PM. Your urgent attention is needed. Thanks,2019-10-18 17:19:27+00:00,,
1517,1185243777881067520,IronIngot2,Awesome. In the meantime fire prevention is non existent and your power grid is setting blazes. What’s with the mysterious s that sprung up during the power outages that were supposed to help prevent them? Makes you wonder what’s going on out there. ,2019-10-18 17:18:32+00:00,,
1518,1185243725645189125,kb8consulting,PG&E outlines steps to ease pain of intentional power outages amid wildfire risks https://bayareane.ws/2MnPty0 via @mercnews,2019-10-18 17:18:19+00:00,,
1519,1185243701657780225,JatinSh09372417,"@narendramodi Respected Sir, opposition can't overthrow your govt, none can however your govt is on a self destructive mode. PMC scam is really hurting common man. Afflicted people are dying. Bad roads, power outages, crumbling highways.",2019-10-18 17:18:13+00:00,,
1520,1185242948184752130,pennyvanderlith,@CityTshwane is there currently #Loadshedding in #queenswood / 8 or are having an outage? Power should have come back at 17:30.,2019-10-18 17:15:14+00:00,#Loadshedding #queenswood,
1521,1185242868585242624,georgegacheru15,"@KenyaPower_Care ,Hi,there is a power outage in matimbei sublocation in lari constituency kiambu county.Meter no. is 31229539.",2019-10-18 17:14:55+00:00,,
1522,1185242210305888257,natamurray,no day at UMBC has all 3: -functional wifi -water on campus -no power outages,2019-10-18 17:12:18+00:00,,
1523,1185241988448301056,SofaRambo,"No, smoke screen for what is happening in California. Major child rescue (2100) children rescued by US Military in California. Power outage another smoke screen for rescue? Now this... ",2019-10-18 17:11:25+00:00,,
1524,1185241980273594369,AlyssaColeLit,"I’m sorry. Power outages are terrible and frustrating. I hope it’s back soon, and sending you wishes for a better end to your birthday week.",2019-10-18 17:11:23+00:00,,
1525,1185241268147720192,MelrosePatch,"Melrose Power Outages Mostly Restored, Were Not Planned ",2019-10-18 17:08:33+00:00,,
1526,1185241157217013761,DawnTrygstad,"Yes, planned power outages are better than killing people. However, PG&amp;E has been so greedy and negligent that, IMO, this corporation should be closed by... ",2019-10-18 17:08:07+00:00,,
1527,1185241061536473088,brooklyncookie,@MSNBC @CNN Power outage in NY. What gives?,2019-10-18 17:07:44+00:00,,
1528,1185240856980275200,pschanen,"Who needs electricity when you have enough candles. Actually, no. Candle light dinners are fine, but not when they are imposed by a power outage.",2019-10-18 17:06:55+00:00,,
1529,1185240659302719489,GrowUPeople,"@JuanOrlandoH should also be investigated. This US appointed (by way of Power outage) and puppet is not only responsible for the humanitarian crisis in #Honduras but most likely, also has ties with drug cartels ??? ",2019-10-18 17:06:08+00:00,#Honduras,
1530,1185240652520591360,CityTshwane,The City is aware of Montana Park power outage and we are still trying to establish the cause of the problem. We apologise for the inconvenience caused.,2019-10-18 17:06:06+00:00,,
1531,1185240484752572416,SofaRambo,"3.) US Military rescue 2100 children from tunnels in California, children sex trafficking 4.) power outages in and around San Francisco &amp; Marin County 5.) San Francisco Bay home of WWII batteries with underground munitions storage bunkers and Barracks under ground",2019-10-18 17:05:26+00:00,,
1532,1185240381774094340,ShiWalu,"These hours will soon get to days. We here of 3-5 days power outages in some African countries. Brace yourself Zambia. “Loadshedding” means press ups, wait till we get to “power outages” ",2019-10-18 17:05:02+00:00,,
1533,1185239656734048258,OPPDCares,"If your power goes out, please report the outage by calling 800-554-6773, use OPPDconnect app, or online at http://ow.ly/TzoR30nl8Tr",2019-10-18 17:02:09+00:00,,
1534,1185239352630231040,BanzaiM4,"Do Something And Expect Nothing - Power Outages, Flooding And ... Snow? Bomb Cyclone Hits Vermont https://youtu.be/HTM2Rt5N-UE",2019-10-18 17:00:57+00:00,,
1535,1185239212619993088,CleanEnergyBC,"As #climatechange threatens to make power outages more frequent, California businesses are turning to #solar-powered systems to protect their operations when the lights go out #solarpower #electrification #energytransition #gridindependence",2019-10-18 17:00:23+00:00,#climatechange #solar #solarpower #electrification #energytransition #gridindependence,
1536,1185239198770569219,RabiaBhamjee,"@CityPowerJhb we are subjected to 4 hours of loadshedding, and then power outages as well. When are we supposed to be productive and work. pleas respond as to why ext 9 in lenasia is out. Cant log a complain, the lines r too busy.",2019-10-18 17:00:20+00:00,,
1537,1185239143875596288,ATUBookstore,"We are closed due to the power outage. If you need Scantrons, please go to the library.",2019-10-18 17:00:07+00:00,,
1538,1185239119879790600,CarlSiegrist,"As #ClimateChange threatens to make power outages more frequent, California businesses are turning to solar-powered systems to protect their operations when the lights go out. https://www.washingtonpost.com/technology/2019/10/18/apple-grapes-businesses-turn-solar-midst-power-outages/ via @mariecbaca @washingtonpost #solar #EnergyStorage #wildfire",2019-10-18 17:00:01+00:00,#ClimateChange #solar #EnergyStorage #wildfire,
1539,1185238765335470086,NWAC_CA,"To the communities affected by power outages and flooding, please note that you still have the right to vote on October 21st! #ItsOurVote",2019-10-18 16:58:36+00:00,#ItsOurVote,
1540,1185238396547059712,StormCenter7,Here is an updated look at power outages across the Miami Valley. More information: http://www.whio.com,2019-10-18 16:57:09+00:00,,
1541,1185238163897438208,vardaenergy,"Have you been experiencing power cut lately? If that sounds like you, act now and let your voice be heard. Link below to learn more and be potentially sponsored out of blackouts. http://www.vardaenergy.com/sign-up.php #powercut #poweroutage #electricity #powerng #charity #renewables #climate",2019-10-18 16:56:13+00:00,#powercut #poweroutage #electricity #powerng #charity #renewables #climate,
