_wkt_geom,id,xcoord,ycoord
Point (-76.41112819449148219 38.44493868567237627),17545,-76.41112819,38.44493869
Point (-77.30139117362548973 39.09330282196119555),17556,-77.30139117,39.09330282
Point (-77.4537652833065664 39.46663350839799733),17555,-77.45376528,39.46663351
Point (-77.57098963922102541 38.66254403620116165),17558,-77.57098964,38.66254404
Point (-77.09470868642641506 38.63647356215667372),17557,-77.09470869,38.63647356
Point (-77.78558680564270844 38.17816254445223478),17552,-77.78558681,38.17816254
Point (-77.02160496640337328 39.07825204604174729),17551,-77.02160497,39.07825205
Point (-77.57259280698947634 39.36641801781389205),17554,-77.57259281,39.36641802
Point (-77.53990475116212622 39.04066230204183796),17553,-77.53990475,39.0406623
Point (-77.3838703578706486 38.41880412248173116),17564,-77.38387036,38.41880412
Point (-77.16411100774740817 38.64654157060755324),17563,-77.16411101,38.64654157
Point (-77.84745975469196821 38.82166727490960056),17566,-77.84745975,38.82166727
Point (-76.96354554468030074 38.27380201314981889),17565,-76.96354554,38.27380201
Point (-77.94886430706280578 38.65403658764733308),17560,-77.94886431,38.65403659
Point (-77.31195147066323159 39.37966313977447896),17559,-77.31195147,39.37966314
Point (-77.65448019148941228 38.55432889766901638),17562,-77.65448019,38.5543289
Point (-76.45065506537159195 38.53272265972363897),17561,-76.45065507,38.53272266
Point (-77.40707580249286934 39.60805768301075602),17508,-77.4070758,39.60805768
Point (-77.43465253642260393 39.25193866085151484),17507,-77.43465254,39.25193866
Point (-77.61868789107532507 38.74829327400153289),17510,-77.61868789,38.74829327
Point (-76.89196639054378579 38.31111578337964119),17509,-76.89196639,38.31111578
Point (-78.11182043227962879 38.44348034937647896),17504,-78.11182043,38.44348035
Point (-77.77274538803457915 38.98233372915992589),17503,-77.77274539,38.98233373
Point (-76.83671307086238755 38.43729464265651075),17506,-76.83671307,38.43729464
Point (-77.85453274368279608 39.05467750610795719),17505,-77.85453274,39.05467751
Point (-77.30798023090603976 38.74924187419462385),17516,-77.30798023,38.74924187
Point (-77.83207846445026235 38.84651351177597434),17515,-77.83207846,38.84651351
Point (-76.89665944909306461 38.20107010914962586),17518,-76.89665945,38.20107011
Point (-77.46087532551096899 38.80471755006824708),17517,-77.46087533,38.80471755
Point (-77.58135273738575677 38.4896474970729372),17512,-77.58135274,38.4896475
Point (-77.97309092596077562 38.36688968559749213),17511,-77.97309093,38.36688969
Point (-77.2142156783642406 38.94530304399706466),17514,-77.21421568,38.94530304
Point (-78.21797890506563533 38.56584035652436881),17513,-78.21797891,38.56584036
Point (-77.41526455882356572 39.23489272911587022),17524,-77.41526456,39.23489273
Point (-77.32157360042455707 38.51733456969603253),17523,-77.3215736,38.51733457
Point (-78.25223579759297365 38.79052284735300304),17526,-78.2522358,38.79052285
Point (-77.08608337657538812 39.05373129128196297),17525,-77.08608338,39.05373129
Point (-77.49935593762421604 38.74036336962187477),17520,-77.49935594,38.74036337
Point (-77.71320264324867821 38.76722422907411669),17519,-77.71320264,38.76722423
Point (-77.47641902010134629 38.15851064798148684),17522,-77.47641902,38.15851065
Point (-77.67291481428318889 38.58275688008715321),17521,-77.67291481,38.58275688
Point (-77.79405175253049265 38.62710980364632718),17532,-77.79405175,38.6271098
Point (-77.75062892835067885 39.13366537868776618),17531,-77.75062893,39.13366538
Point (-77.07338468273677279 38.52869869731361518),17534,-77.07338468,38.5286987
Point (-77.08660787532836878 39.11200157320062232),17533,-77.08660788,39.11200157
Point (-77.83512469263706635 39.38598023036973927),17528,-77.83512469,39.38598023
Point (-77.60862786238841693 38.14344964063970878),17527,-77.60862786,38.14344964
Point (-76.80988603960120997 38.47439015945739271),17530,-76.80988604,38.47439016
Point (-77.38978301251788139 38.56904693327312117),17529,-77.38978301,38.56904693
Point (-78.30356500600014158 38.62159606228480158),17476,-78.30356501,38.62159606
Point (-78.15596417016718078 39.02282222823382796),17475,-78.15596417,39.02282223
Point (-77.21041798404652923 38.57508736167501695),17478,-77.21041798,38.57508736
Point (-77.06953694273137501 38.98294259650578653),17477,-77.06953694,38.9829426
Point (-77.62896929604859508 38.13317926268869229),17472,-77.6289693,38.13317926
Point (-77.05412247187284436 38.68172264305682262),17471,-77.05412247,38.68172264
Point (-76.86699102138564399 39.00629176287988997),17474,-76.86699102,39.00629176
Point (-76.70672968001012748 38.71449733071154498),17473,-76.70672968,38.71449733
Point (-78.01423540389693301 39.06325644793345475),17484,-78.0142354,39.06325645
Point (-78.00668951722279587 38.61035048585677032),17483,-78.00668952,38.61035049
Point (-77.65342074629292313 38.90760243644730565),17486,-77.65342075,38.90760244
Point (-77.32548772779570356 39.597445916194836),17485,-77.32548773,39.59744592
Point (-78.1266490284142634 38.46211800315090557),17480,-78.12664903,38.462118
Point (-77.78395555395141514 38.09663892340015678),17479,-77.78395555,38.09663892
Point (-77.33511766169225154 39.56604249520027849),17482,-77.33511766,39.5660425
Point (-78.29889188626674468 38.71830076916867114),17481,-78.29889189,38.71830077
Point (-77.02978478909855653 38.48354017181627995),17492,-77.02978479,38.48354017
Point (-77.65069984992558716 38.99428396137866315),17491,-77.65069985,38.99428396
Point (-77.66999282081788181 39.1376053568785025),17494,-77.66999282,39.13760536
Point (-76.71916248228741608 38.6848859002725689),17493,-76.71916248,38.6848859
Point (-77.14831190275646122 38.40337470832703559),17488,-77.1483119,38.40337471
Point (-77.85586261127767216 39.06631207076973311),17487,-77.85586261,39.06631207
Point (-77.36481924123182807 39.6045787213421363),17490,-77.36481924,39.60457872
Point (-77.42729095296743935 39.30572437941161468),17489,-77.42729095,39.30572438
Point (-77.48112716828680391 38.63195389336686958),17500,-77.48112717,38.63195389
Point (-77.90606142385794897 38.78522248255985971),17499,-77.90606142,38.78522248
Point (-77.42012626347585069 38.45542388489693053),17502,-77.42012626,38.45542388
Point (-77.6570415078857792 39.02150022771662208),17501,-77.65704151,39.02150023
Point (-77.81476582071398695 38.09014916535392814),17496,-77.81476582,38.09014917
Point (-77.22233688674617724 39.35752140051554449),17495,-77.22233689,39.3575214
Point (-77.60564664425599801 39.13113441291033467),17498,-77.60564664,39.13113441
Point (-78.05991837445498049 38.91960613257247559),17497,-78.05991837,38.91960613
Point (-78.18378668599450521 38.51794567985871254),17444,-78.18378669,38.51794568
Point (-78.16572891749720498 38.61956232295228375),17443,-78.16572892,38.61956232
Point (-78.14532913398117842 38.77049945597332226),17446,-78.14532913,38.77049946
Point (-78.19620401531385312 38.60787579005866377),17445,-78.19620402,38.60787579
Point (-77.68525459273401168 38.63004412503757834),17440,-77.68525459,38.63004413
Point (-77.31816394207442045 38.84861207545655049),17439,-77.31816394,38.84861208
Point (-77.87514212070185238 39.09283770624753629),17442,-77.87514212,39.09283771
Point (-77.7693993549689111 38.74375778101842371),17441,-77.76939935,38.74375778
Point (-77.72435043852729564 38.55506415059840464),17452,-77.72435044,38.55506415
Point (-77.38477091668886487 38.59859011290254216),17451,-77.38477092,38.59859011
Point (-77.82909892413420039 38.1637353302506952),17454,-77.82909892,38.16373533
Point (-77.21549539750682811 38.60418505314272863),17453,-77.2154954,38.60418505
Point (-77.49120632821951915 39.57620333001598567),17448,-77.49120633,39.57620333
Point (-78.274524762817137 38.78421796044665371),17447,-78.27452476,38.78421796
Point (-77.4489215016492949 38.86860399049088954),17450,-77.4489215,38.86860399
Point (-77.50987198310309623 39.61018467663225806),17449,-77.50987198,39.61018468
Point (-77.98637424062900436 38.61773610257968414),17460,-77.98637424,38.6177361
Point (-77.79247882114785284 38.22161540497246079),17459,-77.79247882,38.2216154
Point (-76.90634558756775618 38.48567247104890043),17462,-76.90634559,38.48567247
Point (-77.52223186467361415 38.90730800992708538),17461,-77.52223186,38.90730801
Point (-77.30376870640174047 38.85612025675067116),17456,-77.30376871,38.85612026
Point (-77.64964049356636622 38.81147309761534814),17455,-77.64964049,38.8114731
Point (-76.7723259920126111 38.53382750116593769),17458,-76.77232599,38.5338275
Point (-77.68311156278794272 38.65051398422391316),17457,-77.68311156,38.65051398
Point (-76.92208940626105118 38.52785316639990043),17468,-76.92208941,38.52785317
Point (-77.93032414783044715 38.59267660758037977),17467,-77.93032415,38.59267661
Point (-77.75957377594122022 39.21367682780947916),17470,-77.75957378,39.21367683
Point (-77.47531488400602484 38.50685302006669275),17469,-77.47531488,38.50685302
Point (-77.42543368693338834 39.00114717084594673),17464,-77.42543369,39.00114717
Point (-77.6214632253735175 38.50315215507178834),17463,-77.62146323,38.50315216
Point (-77.40479160159998173 38.68667696114116694),17466,-77.4047916,38.68667696
Point (-76.46032780273445439 38.40969757119871275),17465,-76.4603278,38.40969757
Point (-77.04836536043239903 38.89293730610350508),17412,-77.04836536,38.89293731
Point (-77.00019820533984216 39.01658803171884671),17411,-77.00019821,39.01658803
Point (-77.57809158092308621 39.17418598784949779),17414,-77.57809158,39.17418599
Point (-78.02573603078730002 38.34511500173783816),17413,-78.02573603,38.345115
Point (-77.64928296849367939 38.01256516473254976),17408,-77.64928297,38.01256516
Point (-76.78234894991553006 38.93541899081932911),17407,-76.78234895,38.93541899
Point (-78.00343859280678771 38.5781974428805583),17410,-78.00343859,38.57819744
Point (-77.39061959386440037 39.18227858331092506),17409,-77.39061959,39.18227858
Point (-76.77394443014858894 39.03968992043917297),17420,-76.77394443,39.03968992
Point (-78.15692737066953555 38.85988428375020476),17419,-78.15692737,38.85988428
Point (-77.88663616819147251 38.43464712594100519),17422,-77.88663617,38.43464713
Point (-77.37206362295285089 39.52283872489120853),17421,-77.37206362,39.52283872
Point (-78.27095019869469184 38.79017605606881602),17416,-78.2709502,38.79017606
Point (-77.40117350239839311 39.64206649621706902),17415,-77.4011735,39.6420665
Point (-77.29869890402520127 39.2510821793290603),17418,-77.2986989,39.25108218
Point (-77.56300114532176337 38.72365472486404059),17417,-77.56300115,38.72365472
Point (-77.80654848916509536 38.49550877686329642),17428,-77.80654849,38.49550878
Point (-77.75367997510129214 38.43203102006246041),17427,-77.75367998,38.43203102
Point (-78.15362616630132209 38.51970568818617124),17430,-78.15362617,38.51970569
Point (-77.66321131647163156 38.1081689185666761),17429,-77.66321132,38.10816892
Point (-78.0175450188474997 38.59067895901865342),17424,-78.01754502,38.59067896
Point (-78.02639358017009386 39.27817515025316908),17423,-78.02639358,39.27817515
Point (-76.76066993423279428 38.58503849750882608),17426,-76.76066993,38.5850385
Point (-76.68207350966476099 38.92840805117187131),17425,-76.68207351,38.92840805
Point (-76.39998139390685594 38.35518154465766827),17436,-76.39998139,38.35518154
Point (-77.66943474987679963 38.18426065366944044),17435,-77.66943475,38.18426065
Point (-77.46928553186795341 39.15664860761354049),17438,-77.46928553,39.15664861
Point (-78.15304376583061696 38.75035931690656099),17437,-78.15304377,38.75035932
Point (-77.58530536601097083 39.04261853780647584),17432,-77.58530537,39.04261854
Point (-77.11598405946448054 39.49201681419886967),17431,-77.11598406,39.49201681
Point (-76.93602085809236257 38.63729800367136136),17434,-76.93602086,38.637298
Point (-77.57520659319182244 39.06003361319837097),17433,-77.57520659,39.06003361
Point (-76.77955158561796623 38.82973413956076314),17988,-76.77955159,38.82973414
Point (-77.70613583311994432 38.23310775337984069),17987,-77.70613583,38.23310775
Point (-77.14532918793253202 38.90825555989335527),17990,-77.14532919,38.90825556
Point (-77.38160039298084314 39.17189346463312916),17989,-77.38160039,39.17189346
Point (-77.53150539244795425 38.21023581234338451),17984,-77.53150539,38.21023581
Point (-78.03565037222860212 38.87446048735287008),17983,-78.03565037,38.87446049
Point (-77.22591978888365816 38.92439034193360925),17986,-77.22591979,38.92439034
Point (-76.92122673850431624 38.98760625126473656),17985,-76.92122674,38.98760625
Point (-77.72724319174771779 39.27608641529598543),17996,-77.72724319,39.27608642
Point (-77.42933957249816501 38.6286250787576293),17995,-77.42933957,38.62862508
Point (-77.14970967396041601 38.43642198834477597),17998,-77.14970967,38.43642199
Point (-77.88019346569483048 38.85392538596560286),17997,-77.88019347,38.85392539
Point (-77.44582350992662612 39.64152025028071336),17992,-77.44582351,39.64152025
Point (-77.63401271454192454 39.32740607910223929),17991,-77.63401271,39.32740608
Point (-78.16397192658352822 38.73333696011867033),17994,-78.16397193,38.73333696
Point (-77.95922325492415439 39.14392210554301244),17993,-77.95922325,39.14392211
Point (-77.91804359121296386 39.13201943628736501),17999,-77.91804359,39.13201944
Point (-77.92938675711985752 38.90913932435387323),17956,-77.92938676,38.90913932
Point (-77.01957813949940146 38.44205782806531602),17955,-77.01957814,38.44205783
Point (-77.92834580468937133 38.42704862325236803),17958,-77.9283458,38.42704862
Point (-77.98384903350945763 38.43761191802542498),17957,-77.98384903,38.43761192
Point (-77.48826842231092371 38.2377724464212676),17952,-77.48826842,38.23777245
Point (-77.937575054097465 39.06626153369145982),17951,-77.93757505,39.06626153
Point (-77.08253955274550151 38.37842092382445003),17954,-77.08253955,38.37842092
Point (-77.87243430325560212 39.2805284019870129),17953,-77.8724343,39.2805284
Point (-78.16638154949771433 38.75325317399727254),17964,-78.16638155,38.75325317
Point (-77.91733365296339286 38.69904948144161949),17963,-77.91733365,38.69904948
Point (-76.98866198306325259 38.5100848942133851),17966,-76.98866198,38.51008489
Point (-77.04195270953043462 38.45801893367360691),17965,-77.04195271,38.45801893
Point (-76.81536004117818095 38.89015912815601439),17960,-76.81536004,38.89015913
Point (-77.45145362333116168 38.47286495091476155),17959,-77.45145362,38.47286495
Point (-77.16147485497032221 38.54747856278430618),17962,-77.16147485,38.54747856
Point (-77.58235130443695482 38.63650506310042942),17961,-77.5823513,38.63650506
